Date;Bank_Code;Bank_Name;Deposits;Loans;Loan_Deposit_Ratio;Market_Share_Deposits;Market_Share_Loans
01-Jun-18;331899;Other;7866511;14881229;1.89171908613615;0.00208548229752115;0.00386309594014772
01-Jun-18;333107;Capitec;63547893;67100034;1.05589706963219;0.0168471137835145;0.0174188481965551
01-Jun-18;333778;Other;5004581;4743156;0.947762859667972;0.00132675910349718;0.00123130063297106
01-Jun-18;335487;Other;0;0;NaN;NaN;NaN
01-Jun-18;337889;Other;14921910;40386135;2.70649903397085;0.00395593156231573;0.0104840476654689
01-Jun-18;341037;Other;31582231;22629487;0.7165259161077;0.0083727314010905;0.00587450669278227
01-Jun-18;34118;ABSA;745627756;774695709;1.03898453721189;0.197672575005415;0.20110730426148
01-Jun-18;341894;Other;4970800;866368;0.174291462138891;0.0013178034588038;0.000224904992959513
01-Jun-18;416053;FNB;830659117.43;839630840.78;1.01080072819493;0.220215148071974;0.217964154186461
01-Jun-18;416061;Standard Bank;839341231;901708625;1.07430517136123;0.22251685389242;0.234079250338375
01-Jun-18;416088;Nedbank;711468732;703700330;0.989081175811954;0.188616712774675;0.182677243116386
01-Jun-18;416096;Other;9665929;11309953;1.17008442747717;0.00256252407434457;0.00293600975548199
01-Jun-18;416134;Other;2022788;1960574;0.969243440241884;0.000536259158048368;0.000508955642021179
01-Jun-18;418072;Other;1210186;1228123;1.01482168856688;0.00032083111301922;0.000318814862354584
01-Jun-18;477745;Other;1122356.8;786539.89;0.700793090040529;0.000297546807968932;0.000204181997053015
01-Jun-18;477842;Other;134472;430491;3.20134303051936;3.56497277525277e-05;0.000111753406547949
01-Jun-18;478636;Other;10496119;12104958;1.15327941689685;0.00278261485519762;0.00314238925464145
01-Jun-18;535761;Other;40041279;30227236;0.754901860152869;0.0106153005474226;0.00784684602820688
01-Jun-18;535788;Other;28283596;17442339;0.616694532053138;0.00749823381270809;0.00452794785817625
01-Jul-18;110728;Other;5528159;5394979;0.975908797123961;0.00146672944390525;0.00140287608823885
01-Jul-18;129593;Other;1054627;906291;0.859347428048021;0.000279813310948086;0.000235666157900907
01-Jul-18;148520;Other;1759309;1892385;1.07564106134852;0.000466779322235033;0.0004920837812792
01-Jul-18;154679;Other;12264;276569;22.5512883235486;3.25388070423698e-06;7.19172469157212e-05
01-Jul-18;155438;Other;14240507;13133865;0.9222891432166;0.00377828693296246;0.00341524687207441
01-Jul-18;159158;Other;226721;489861;2.16063355401573;6.01535459185675e-05;0.000127380344475997
01-Jul-18;160571;Other;2951069;26292152;8.90936538589914;0.000782976718523476;0.0068368442859817
01-Jul-18;165239;Other;5;711846;142369.2;1.32659846063151e-09;0.000185103914567318
01-Jul-18;165271;Other;351;386252;1100.43304843305;9.31272119363322e-08;0.00010043851789496
01-Jul-18;165565;Other;47372806.61;30638119.44;0.646744865513891;0.0125689384649241;0.00796694206798245
01-Jul-18;165816;Other;4758286;4099581;0.861566749035262;0.0012624669765689;0.00106602901636843
01-Jul-18;170798;Other;7889110;8113302;1.02841790772343;0.00209313623635054;0.00210973154343334
01-Jul-18;25046;Other;7850512;3766747;0.479809087611101;0.00208289542687384;0.000979480976060412
01-Jul-18;25054;Investec;322777670;298912988;0.926064643815045;0.0856392720296453;0.0777274357007184
01-Jul-18;25070;Other;5729556;5379965;0.938984626382917;0.00152016403394041;0.00139897194299773
01-Jul-18;262293;Other;1266521;1671088;1.31943173464948;0.000336032961791497;0.000434539114339997
01-Jul-18;331562;Other;438591;475603;1.08438841654298;0.000116366829089367;0.000123672784675281
01-Jul-18;331899;Other;7287303;15618747;2.14328222663446;0.00193346498839108;0.0040613998116679
01-Jul-18;333107;Capitec;64682010;68240192;1.05501038078439;0.0171614109793104;0.0177447462934755
01-Jul-18;333778;Other;5248129;4758891;0.906778587187929;0.00139243197051912;0.00123747180302927
01-Jul-18;335487;Other;5021735;5033703;1.00238324005548;0.00133236518413988;0.0013089321708196
01-Jul-18;337889;Other;15621969;38361181;2.45559192954486;0.00414481600548664;0.0099751979649045
01-Jul-18;341037;Other;32152253;20116715;0.62567046234676;0.00853062586712699;0.00523102285429022
01-Jul-18;34118;ABSA;737208033;764061677;1.03642614133045;0.195595808348597;0.198681747714491
01-Jul-18;341894;Other;4970562;872591;0.175551778651991;0.0013187879795347;0.00022690302385096
01-Jul-18;416053;FNB;823968013.56;831729919.11;1.00942015396504;0.21861493967966;0.21627776778969
01-Jul-18;416061;Standard Bank;852132389;923100514;1.08328298033981;0.226087503100331;0.240037197203472
01-Jul-18;416088;Nedbank;707499516;699416610;0.988575390064295;0.187713553764628;0.181871854901766
01-Jul-18;416096;Other;9686850;11259521;1.16235112549487;0.00257011205967367;0.00292785435789893
01-Jul-18;416134;Other;2065430;2037711;0.986579550021061;0.000547999251708429;0.000529873431692927
01-Jul-18;418072;Other;1235893;1240731;1.0039145783656;0.000327906750261053;0.000322631812252963
01-Jul-18;477745;Other;1128575.16;766594.24;0.679258473135276;0.000299433213992593;0.000199340299318613
01-Jul-18;477842;Other;153202;444344;2.90037989060195;4.06475074731338e-05;0.000115544392768239
01-Jul-18;478636;Other;13186635;14903308;1.13018279492835;0.00349867393838193;0.00387536159619134
01-Jul-18;535761;Other;36655341;25128359;0.685530629765523;0.00972538378890464;0.00653421894279505
01-Jul-18;535788;Other;25278090;16023208;0.63387732221857;0.00670677505634097;0.00416657328232
01-Aug-18;110728;Other;5711832;5600176;0.980451806005499;0.00148481723589994;0.00142285887372334
01-Aug-18;129593;Other;1088177;961795;0.883858967796599;0.000282876661167536;0.000244367061044642
01-Aug-18;148520;Other;1677252;1804864;1.07608397545509;0.000436009441199889;0.000458568937523357
01-Aug-18;154679;Other;9990;275922;27.6198198198198;2.59694686164446e-06;7.01045942405188e-05
01-Aug-18;155438;Other;11648691;11170077;0.958912636621574;0.00302813128475636;0.00283802565841198
01-Aug-18;159158;Other;166961;430875;2.58069249705021;4.34022867834855e-05;0.000109474116030558
01-Aug-18;160571;Other;2599684;26722841;10.2792650952962;0.000675799920427159;0.00678957794325534
01-Aug-18;165239;Other;25;712802;28512.08;6.49886602013128e-09;0.000181104424380188
01-Aug-18;165271;Other;317;350729;1106.40063091483;8.24056211352646e-08;8.91111047085152e-05
01-Aug-18;165565;Other;43097368.44;29032290.49;0.673644158353164;0.0112033609324718;0.00737634891264315
01-Aug-18;165816;Other;4681235;3999099;0.854282897568697;0.00121690876294997;0.00101606690558442
01-Aug-18;170798;Other;8014107;8470740;1.05697865027258;0.00208330430655985;0.00215219442674717
01-Aug-18;25046;Other;6916852;3241770;0.46867708026715;0.00179806777716308;0.000823649330140716
01-Aug-18;25054;Investec;330533574;309194517;0.935440576454118;0.0859237365032459;0.0785582742792463
01-Aug-18;25070;Other;5583503;5536752;0.991626941008181;0.00145145751680004;0.00140674448710281
01-Aug-18;262293;Other;1266521;1671088;1.31943173464948;0.000329238011627308;0.00042457993991128
01-Aug-18;331562;Other;390815;434030;1.1105766155342;0.000101594172946304;0.000110275719363488
01-Aug-18;331899;Other;4949160;13509817;2.72971918466972;0.00128655711008772;0.00343249265752156
01-Aug-18;333107;Capitec;66769958;70855199;1.06118381862693;0.0173571604484717;0.0180024607524091
01-Aug-18;333778;Other;6296541;5282113;0.838891226150993;0.00163681505397054;0.00134204734887965
01-Aug-18;335487;Other;4972061;4904864;0.986485081337498;0.0012925103313168;0.0012461982028433
01-Aug-18;337889;Other;15066974;36443488;2.41876623667101;0.00391672981419206;0.00925934118681807
01-Aug-18;341037;Other;32860235;20531207;0.624804022247558;0.00854217058620114;0.005216444995336
01-Aug-18;34118;ABSA;758641702;780637447;1.02899358806933;0.197212431143294;0.198339644794143
01-Aug-18;341894;Other;5011528;899630;0.17951211686336;0.00130276996112546;0.000228572553535412
01-Aug-18;416053;FNB;841133286.59;846453115.41;1.00632459671352;0.218656501384844;0.215061692070372
01-Aug-18;416061;Standard Bank;867143529;956977202;1.10359723620794;0.225417984607793;0.2431429840449
01-Aug-18;416088;Nedbank;729381170;715608760;0.981117678154483;0.189606020057464;0.181817548998488
01-Aug-18;416096;Other;10222879;11537559;1.12860173733838;0.00265748483844055;0.00293139326411466
01-Aug-18;416134;Other;2060797;2002331;0.971629422985379;0.000535713743907539;0.000508740159502368
01-Aug-18;418072;Other;1233338;1247219;1.01125482227905;0.000320611936781467;0.000316885866020345
01-Aug-18;477745;Other;1112467.21;741609.9;0.666635288962809;0.00028919101398317;0.000188423761513224
01-Aug-18;477842;Other;233559;526343;2.25357618417616;6.07147459518337e-05;0.000133730048514933
01-Aug-18;478636;Other;10489091;12395320;1.18173443246893;0.00272668788327859;0.00314932799516308
01-Aug-18;535761;Other;40866133;29530520;0.722615961730463;0.0106233409251146;0.00750293605552122
01-Aug-18;535788;Other;24993644;16167767;0.646875141535984;0.00649721374843432;0.00410780853034644
01-Sep-18;110728;Other;5799546;5711089;0.984747599208628;0.00148560332522508;0.00144888417016353
01-Sep-18;129593;Other;1136964;1024157;0.900782258717075;0.000291243055760089;0.000259825204100684
01-Sep-18;148520;Other;1683463;1804907;1.07213939361899;0.000431233450117196;0.000457898866734058
01-Sep-18;154679;Other;10032;250649;24.9849481658692;2.56978262758119e-06;6.35888126357895e-05
01-Sep-18;155438;Other;11318666;8298041;0.733128886389969;0.00289937313139891;0.00210518523669793
01-Sep-18;159158;Other;137431;403028;2.93258435141999;3.52041264245524e-05;0.00010224685508012
01-Sep-18;160571;Other;2999204;26432802;8.81327245495805;0.000768271763932616;0.00670591342401894
01-Sep-18;165239;Other;48;556374;11591.125;1.22956106582832e-08;0.000141150222188897
01-Sep-18;165271;Other;368;320645;871.317934782609;9.42663483801711e-08;8.13465636312243e-05
01-Sep-18;165565;Other;46068944.78;33041400.38;0.717216349056563;0.0118009543427672;0.00838249272084837
01-Sep-18;165816;Other;4502437;3884065;0.862658378118339;0.00115333775761351;0.000985374294532305
01-Sep-18;170798;Other;8707740;9124884;1.04790496730495;0.00223056209903248;0.00231495253920548
01-Sep-18;25046;Other;7806756;5153543;0.660138859213737;0.00199976733917117;0.00130743661549611
01-Sep-18;25054;Investec;328603892;308754082;0.939593503049562;0.0841746982672612;0.0783298775212875
01-Sep-18;25070;Other;5888334;5439573;0.92378812071462;0.00150834713104023;0.00138000146944811
01-Sep-18;262293;Other;1266521;1671088;1.31943173464948;0.000324430189719573;0.000423949434188511
01-Sep-18;331562;Other;392131;432244;1.10229489634841;0.000100447710480068;0.00010965885652424
01-Sep-18;331899;Other;7721543;15699185;2.03316681652877;0.0019779393001915;0.00398283070548694
01-Sep-18;333107;Capitec;68067842;73614511;1.08148736373925;0.0174361600746153;0.0186757551287029
01-Sep-18;333778;Other;5092749;4130188;0.810993826713235;0.00130455122675752;0.00104781487611196
01-Sep-18;335487;Other;4802194;4824939;1.00473637674779;0.00123012307769882;0.00122407088019547
01-Sep-18;337889;Other;15493482;37339496;2.41001319135363;0.00396878796693997;0.00947290519834036
01-Sep-18;341037;Other;29197928;16443318;0.563167290500888;0.00747929905659552;0.00417161475773973
01-Sep-18;34118;ABSA;777836790;785025203;1.00924154410336;0.199249548448516;0.19915826732977
01-Sep-18;341894;Other;5030509;907160;0.18033165232385;0.00128860791827061;0.000230143456669218
01-Sep-18;416053;FNB;864127368.84;865329569.48;1.00139123083396;0.221353618467152;0.219531216409689
01-Sep-18;416061;Standard Bank;874045422;931303112;1.06550882661107;0.223894212636809;0.236268483401473
01-Sep-18;416088;Nedbank;735838624;723879522;0.983747656605751;0.188491358917309;0.183645812651728
01-Sep-18;416096;Other;10188465;11548226;1.13346083045876;0.00260986247594886;0.00292974629617414
01-Sep-18;416134;Other;2474330;2010242;0.812438922859926;0.000633820798335622;0.000509991669189164
01-Sep-18;418072;Other;1215728;1253275;1.0308843754524;0.00031141912821611;0.000317951674078568
01-Sep-18;477745;Other;1101763.79;680592.15;0.617729640579311;0.000282226220817385;0.000172663951213606
01-Sep-18;477842;Other;231358;538310;2.32674037638638;5.92643310558142e-05;0.000136567445830511
01-Sep-18;478636;Other;8981818;10550321;1.17463090434476;0.00230076952357416;0.00267658113663504
01-Sep-18;535761;Other;40364705;28255414;0.700002985281324;0.0103397645211762;0.00716830399001258
01-Sep-18;535788;Other;25697037;16080213;0.625761366962269;0.00658251587548953;0.00407949623417842
01-Oct-18;110728;Other;5728804;5705476;0.995927945867933;0.0014804508751532;0.00145013287824349
01-Oct-18;129593;Other;1192476;1077672;0.903726364304187;0.000308162425839528;0.000273906611676646
01-Oct-18;148520;Other;1759604;1886637;1.07219408457812;0.000454720964746407;0.00047951728182025
01-Oct-18;154679;Other;272;257067;945.099264705882;7.02908736346489e-08;6.5337459768724e-05
01-Oct-18;155438;Other;10962371;10356976;0.944775176829903;0.00283292145109242;0.00263238184102059
01-Oct-18;159158;Other;173060;462997;2.67535536808043;4.47225683500453e-05;0.000117677678817351
01-Oct-18;160571;Other;2908539;24836074;8.53902044978596;0.00075163142393547;0.00631246323249601
01-Oct-18;165239;Other;241;394913;1638.64315352697;6.22797814189352e-08;0.00010037310214709
01-Oct-18;165271;Other;1468;296838;202.205722070845;3.79363979763472e-07;7.54458599619107e-05
01-Oct-18;165565;Other;42884417.69;29479592.3;0.687419671011977;0.0110822911203797;0.00749268352569422
01-Oct-18;165816;Other;4464515;3827366;0.857285953793413;0.00115373036656248;0.000972782862231177
01-Oct-18;170798;Other;7857478;8215770;1.04559885500157;0.00203054776906262;0.00208816200385148
01-Oct-18;25046;Other;8922792;3075661;0.344697153088406;0.00230584869463329;0.000781725685715138
01-Oct-18;25054;Investec;325013470;303681461;0.934365769517183;0.0839907380490027;0.0771852289115088
01-Oct-18;25070;Other;5793914;5472482;0.944522476515875;0.0014972767530295;0.00139091393492773
01-Oct-18;262293;Other;1266521;1671088;1.31943173464948;0.000327297307230254;0.00042473224867446
01-Oct-18;331562;Other;390095;418078;1.07173380843128;0.000100809258641575;0.000106260836689223
01-Oct-18;331899;Other;4739583;11982557;2.52818802835608;0.00122481407990415;0.00304554779848811
01-Oct-18;333107;Capitec;68114717;73219814;1.07494851663261;0.01760236384304;0.018609921349292
01-Oct-18;333778;Other;4516807;4060548;0.89898638573665;0.00116724378701874;0.00103204958858575
01-Oct-18;335487;Other;4961734;4981974;1.00407921907946;0.00128222285883361;0.00126624392004353
01-Oct-18;337889;Other;16517491;37835325;2.29062180206425;0.00426848850236195;0.00961641916319129
01-Oct-18;341037;Other;32169601;19242437;0.598155911228119;0.00831334323076498;0.00489075592487447
01-Oct-18;34118;ABSA;774007244;784978268;1.01417431695252;0.200020755074657;0.199514080005495
01-Oct-18;341894;Other;5069788;865428;0.170702995864916;0.00131014642522963;0.000219961594186447
01-Oct-18;416053;FNB;845759439.68;848200385.26;1.00288609912639;0.218563124631832;0.215582935762822
01-Oct-18;416061;Standard Bank;853650659;936708789;1.09729756443613;0.220602391911411;0.238078683052658
01-Oct-18;416088;Nedbank;741652120;727916837;0.981480154064685;0.191659468558049;0.185011055687678
01-Oct-18;416096;Other;10266481;11779560;1.14738048996535;0.00265308793618942;0.00299395304567786
01-Oct-18;416134;Other;2310336;2013799;0.871647673758276;0.000597042411138162;0.000511837424269924
01-Oct-18;418072;Other;1214883;1280807;1.05426366160363;0.000313952894977511;0.000325536439270696
01-Oct-18;477745;Other;1088226.85;665119.22;0.611195377140345;0.000281222117644051;0.000169050093081395
01-Oct-18;477842;Other;345032;656466;1.90262352477451;8.91639732055521e-05;0.000166850746554537
01-Oct-18;478636;Other;11225871;12400484;1.10463446444378;0.00290101573492599;0.00315177025624723
01-Oct-18;535761;Other;46441121;37350422;0.804253239279043;0.0120014226752295;0.00949317374369275
01-Oct-18;535788;Other;26263475;17195313;0.65472345148538;0.00678706839129323;0.00437044844864614
01-Nov-18;110728;Other;5707269;5618253;0.984403048112854;0.00146671163989126;0.0014281360315827
01-Nov-18;129593;Other;1224351;1088830;0.889311970178486;0.000314646087824581;0.000276775957805423
01-Nov-18;148520;Other;1931476;2059379;1.06622034133481;0.000496370213384128;0.000523485388177561
01-Nov-18;154679;Other;360;260257;722.936111111111;9.25164365585107e-08;6.61562231483023e-05
01-Nov-18;155438;Other;10700519;9050310;0.845782340090233;0.00274992746446289;0.00230055033263778
01-Nov-18;159158;Other;174111;490622;2.81786906054184;4.47448035712191e-05;0.000124714026955918
01-Nov-18;160571;Other;2889835;24327991;8.41847060472311;0.000742658990116844;0.00618407190333359
01-Nov-18;165239;Other;3190;303291;95.0755485893417;8.19798423949026e-07;7.70952830274373e-05
01-Nov-18;165271;Other;1462;249898;170.928864569083;3.75719528468174e-07;6.35230093803987e-05
01-Nov-18;165565;Other;42692038.44;26706526.61;0.625562226257566;0.0109714312941327;0.00678868554516202
01-Nov-18;165816;Other;4491298;3778991;0.84140286393822;0.00115421912911768;0.000960603449173032
01-Nov-18;170798;Other;7343399;7581556;1.0324314394465;0.00188718085474259;0.00192719930894212
01-Nov-18;25046;Other;9103197;2964048;0.325605169260865;0.00233943152147257;0.000753448402580061
01-Nov-18;25054;Investec;319221262;300403376;0.94105064969012;0.082036704538752;0.0763612612808084
01-Nov-18;25070;Other;5677593;5389410;0.949242046761718;0.00145908520163762;0.00136996511370565
01-Nov-18;262293;Other;1266521;1671088;1.31943173464948;0.000325483360407004;0.0004247834664522
01-Nov-18;331562;Other;386775;428169;1.10702346325383;9.939734652755e-05;0.00010883873981943
01-Nov-18;331899;Other;4370463;11580745;2.64977532128747;0.00112316573019672;0.00294377615373875
01-Nov-18;333107;Capitec;71051336;76011968;1.06981757528106;0.018259490054004;0.0193219191681669
01-Nov-18;333778;Other;3823776;3692168;0.965581665871641;0.000982672582549878;0.000938533411623975
01-Nov-18;335487;Other;4829920;4763030;0.986150909331832;0.00124124163128523;0.00121074198020441
01-Nov-18;337889;Other;18655443;36402617;1.95131345849037;0.0047942641910567;0.00925339050797551
01-Nov-18;341037;Other;29987982;17243883;0.575026455598113;0.00770661453950212;0.0043833217615327
01-Nov-18;34118;ABSA;779050531;785727187;1.00857024767242;0.200208275075377;0.199728511113476
01-Nov-18;341894;Other;5146099;883168;0.171618929212205;0.00132249650460365;0.000224497551594923
01-Nov-18;416053;FNB;856971156.16;855755056.37;0.998580932647198;0.220233104448195;0.217529297845982
01-Nov-18;416061;Standard Bank;865706625;943842408;1.09025665363252;0.222478033472486;0.239920728205116
01-Nov-18;416088;Nedbank;741258466;724958278;0.978010115570134;0.190496088453189;0.184281312750769
01-Nov-18;416096;Other;10366890;12150347;1.17203394653556;0.00266418811387239;0.00308856656098128
01-Nov-18;416134;Other;2382869;2004919;0.841388678941226;0.000612373746293727;0.000509641887665926
01-Nov-18;418072;Other;1222649;1276353;1.04392429879712;0.000314208690671741;0.000324443507317786
01-Nov-18;477745;Other;1069537.06;624902.96;0.584274246653968;0.000274860437662406;0.00015884767621157
01-Nov-18;477842;Other;333991;638094;1.91051255872164;8.58323810072599e-05;0.000162200782509569
01-Nov-18;478636;Other;10124854;11784564;1.16392433905714;0.00260198725765329;0.00299558607718313
01-Nov-18;535761;Other;46216980;34966991;0.756583208162887;0.0118773063835999;0.00888846048106555
01-Nov-18;535788;Other;25816231;17297414;0.670020887247252;0.00663451582636488;0.00439692911419315
